Date,AAPL,AMZN,CAT,JNJ,JPM,MSFT,NEE,NVDA,PG,XOM,^GSPC
2025-03-12,216.0384063720703,198.88999938964844,333.5406188964844,158.4356689453125,223.3208770751953,380.3581237792969,70.81399536132812,115.71273040771484,163.8728790283203,105.50492095947266,5599.2998046875
2025-03-13,208.77008056640625,193.88999938964844,328.7860412597656,158.57188415527344,220.6653289794922,375.8923034667969,70.62947845458984,115.55277252197266,164.08702087402344,105.0602035522461,5521.52001953125
2025-03-14,212.5635528564453,197.9499969482422,335.0301208496094,158.39675903320312,227.76966857910156,385.6079406738281,71.42579650878906,121.6413345336914,163.4835662841797,108.18291473388672,5638.93994140625
2025-03-17,213.0713348388672,195.74000549316406,337.9894104003906,158.4259490966797,229.22970581054688,385.74688720703125,70.02738952636719,119.50183868408203,165.22576904296875,109.98113250732422,5675.1201171875
2025-03-18,211.7670135498047,192.82000732421875,332.13983154296875,159.7977294921875,230.2488250732422,380.606201171875,68.6581039428711,115.4028091430664,163.2305145263672,109.8651123046875,5614.66015625
2025-03-19,214.30596923828125,195.5399932861328,334.02392578125,158.57188415527344,234.30563354492188,384.8735656738281,68.46388244628906,117.4923095703125,164.06756591796875,111.57632446289062,5675.2900390625
2025-03-20,213.17091369628906,194.9499969482422,331.68609619140625,158.60107421875,234.20762634277344,383.9010314941406,69.09510803222656,118.50206756591797,163.07479858398438,112.05004119873047,5662.89013671875
2025-03-21,217.3228302001953,196.2100067138672,331.2225036621094,159.19454956054688,236.77499389648438,388.2874450683594,68.83290100097656,117.6722640991211,162.23776245117188,111.66332244873047,5667.56005859375
2025-03-24,219.7721405029297,203.25999450683594,337.0325622558594,158.8637237548828,243.07582092285156,390.0935974121094,68.04631042480469,121.38140106201172,161.22552490234375,111.953369140625,5767.56982421875
2025-03-25,222.77902221679688,205.7100067138672,337.96966552734375,156.65528869628906,246.08413696289062,392.15777587890625,66.60904693603516,120.66156768798828,158.50035095214844,112.71710968017578,5776.64990234375
2025-03-26,220.5686798095703,201.1300048828125,336.4801330566406,157.3363037109375,245.9861297607422,387.0072021484375,67.71612548828125,113.73320007324219,162.13070678710938,114.34130859375,5712.2001953125
2025-03-27,222.8786163330078,201.36000061035156,334.6947021484375,158.70809936523438,243.13458251953125,387.612548828125,68.00746154785156,111.40375518798828,164.2038116455078,113.97393035888672,5693.31005859375
2025-03-28,216.9544219970703,192.72000122070312,325.21514892578125,159.2723846435547,237.9705047607422,375.9220886230469,68.41532897949219,109.6441650390625,163.54197692871094,113.81925201416016,5580.93994140625
2025-03-31,221.1660614013672,190.25999450683594,325.3236389160156,161.34461975097656,240.37127685546875,372.5379943847656,68.84262084960938,108.35446166992188,165.86813354492188,114.97938537597656,5611.85009765625
2025-04-01,222.22146606445312,192.1699981689453,326.083251953125,149.0959014892578,238.76422119140625,379.286376953125,68.87174987792969,110.12405395507812,166.00439453125,115.08573913574219,5633.06982421875
2025-04-02,222.9184112548828,196.00999450683594,330.11767578125,151.14869689941406,240.88082885742188,379.2367248535156,68.44446563720703,110.39398193359375,164.9727020263672,114.72803497314453,5670.97021484375
2025-04-03,202.30825805664062,178.41000366210938,301.6099548339844,155.48782348632812,224.0950164794922,370.2752990722656,70.0565185546875,101.7760238647461,167.78550720214844,108.69530487060547,5396.52001953125
2025-04-04,187.56253051757812,171.0,284.1698913574219,149.086181640625,207.32412719726562,357.10614013671875,64.97756958007812,94.28778076171875,159.37628173828125,100.87403869628906,5074.080078125
2025-04-07,180.6725616455078,175.25999450683594,276.2587585449219,146.5371856689453,211.42564392089844,355.14117431640625,63.18099594116211,97.61698913574219,155.9503173828125,99.52053833007812,5062.25
2025-04-08,171.6717987060547,170.66000366210938,270.2218322753906,145.9340057373047,213.82147216796875,351.8662414550781,62.2584342956543,96.27731323242188,154.15943908691406,97.4226303100586,4982.77001953125
2025-04-09,197.98709106445312,191.10000610351562,296.9244384765625,146.877685546875,231.0458984375,387.52325439453125,65.62821197509766,114.30307006835938,157.9844970703125,102.2855453491211,5456.89990234375
2025-04-10,189.59368896484375,181.22000122070312,285.2352600097656,144.6595001220703,223.9175262451172,378.4527282714844,64.79306030273438,107.5446548461914,159.1913604736328,96.61053466796875,5268.0498046875
2025-04-11,197.2901153564453,184.8699951171875,289.467041015625,147.6171112060547,232.8797607421875,385.4987487792969,63.90933609008789,110.90386962890625,162.45188903808594,99.71390533447266,5363.35986328125
2025-04-14,201.64114379882812,182.1199951171875,294.0736389160156,150.1758270263672,231.42054748535156,384.8636169433594,65.73503875732422,110.68392181396484,164.6125946044922,99.9555892944336,5405.97021484375
2025-04-15,201.2628173828125,179.58999633789062,289.4472961425781,149.45587158203125,229.85293579101562,382.7994079589844,65.70591735839844,112.1735610961914,163.97021484375,99.67522430419922,5396.6298828125
2025-04-16,193.4269561767578,174.3300018310547,286.20196533203125,149.73802185058594,226.3824005126953,368.78668212890625,63.74425506591797,104.46538543701172,161.94578552246094,100.72903442382812,5275.7001953125
2025-04-17,196.12521362304688,172.61000061035156,290.2561340332031,153.20152282714844,228.69937133789062,364.9858093261719,64.39488983154297,101.46607971191406,166.07252502441406,103.36833953857422,5282.7001953125
2025-04-21,192.32179260253906,167.32000732421875,282.2276306152344,152.66641235351562,225.77110290527344,356.3916015625,62.811973571777344,96.88717651367188,162.3284454345703,101.8504867553711,5158.2001953125
2025-04-22,198.87322998046875,173.17999267578125,288.6009216308594,153.4739227294922,232.27833557128906,364.0330810546875,64.71537017822266,98.86669921875,164.41448974609375,104.70249938964844,5287.759765625
2025-04-23,203.71212768554688,180.60000610351562,293.16033935546875,151.1681671142578,237.4939727783203,371.5456237792969,65.3271713256836,102.68579864501953,162.30885314941406,103.80339813232422,5375.85986328125
2025-04-24,207.46575927734375,186.5399932861328,304.1524658203125,150.7303466796875,241.20111083984375,384.35748291015625,64.43374633789062,106.40491485595703,156.23684692382812,105.02153015136719,5484.77001953125
2025-04-25,208.371826171875,188.99000549316406,303.74609375,150.38986206054688,240.12644958496094,388.8729553222656,64.1812515258789,110.98385620117188,157.6960906982422,104.96353149414062,5525.2099609375
2025-04-28,209.22808837890625,187.6999969482422,304.3507080078125,151.1389923095703,239.8010711669922,388.18817138671875,64.27837371826172,108.70439147949219,158.5089569091797,105.02153015136719,5528.75
2025-04-29,210.29345703125,187.38999938964844,304.6877136230469,151.68380737304688,241.181396484375,391.0462951660156,65.30774688720703,108.99430847167969,158.9104766845703,104.76051330566406,5560.830078125
2025-04-30,211.5778350830078,184.4199981689453,306.5411682128906,152.07293701171875,241.181396484375,392.25701904296875,64.94843292236328,108.89433288574219,159.21409606933594,102.12118530273438,5569.06005859375
2025-05-01,212.39431762695312,190.1999969482422,311.1898193359375,150.27310180664062,243.41949462890625,422.1680603027344,64.14240264892578,111.58370208740234,156.6775665283203,102.26620483398438,5604.14013671875
2025-05-02,204.45889282226562,189.97999572753906,320.8240661621094,151.8881072998047,248.96047973632812,431.9729919433594,65.1523666381836,114.47303009033203,157.20640563964844,102.68192291259766,5686.669921875
2025-05-05,198.02691650390625,186.35000610351562,320.25909423828125,150.7984619140625,249.00979614257812,432.85626220703125,64.19095611572266,113.79318237304688,155.55130004882812,99.83958435058594,5650.3798828125
2025-05-06,197.6485595703125,185.00999450683594,318.0586853027344,150.2828369140625,245.74630737304688,430.0179443359375,64.61825561523438,113.51325988769531,155.96261596679688,101.23174285888672,5606.91015625
2025-05-07,195.39837646484375,188.7100067138672,317.4639892578125,153.0361328125,245.8843536376953,430.0576477050781,65.41456604003906,117.03242492675781,156.00180053710938,101.13507080078125,5631.27978515625
2025-05-08,196.63299560546875,192.0800018310547,321.3890380859375,151.44058227539062,249.906982421875,434.8410339355469,66.34684753417969,117.34235382080078,155.37501525878906,102.54657745361328,5663.93994140625
2025-05-09,197.66847229003906,193.05999755859375,322.7469177246094,150.03961181640625,249.52247619628906,435.3967590332031,68.27937316894531,116.62252044677734,154.40545654296875,103.74536895751953,5659.91015625
2025-05-12,210.15049743652344,208.63999938964844,339.5275573730469,149.96177673339844,256.3945007324219,445.8467712402344,67.67728424072266,122.97102355957031,157.5785675048828,105.533935546875,5844.18994140625
2025-05-13,212.28399658203125,211.3699951171875,349.4294128417969,144.4163055419922,259.3128967285156,445.72772216796875,70.02738952636719,129.89938354492188,155.45333862304688,105.82395935058594,5886.5498046875
2025-05-14,211.68580627441406,210.25,346.5748596191406,142.39268493652344,261.90594482421875,449.4988098144531,70.10507202148438,135.30810546875,154.7580108642578,104.87652587890625,5892.580078125
2025-05-15,210.80848693847656,205.1699981689453,346.7235107421875,145.55458068847656,263.72991943359375,450.512939453125,72.39692687988281,134.79824829101562,159.05738830566406,105.94001770019531,5916.93017578125
2025-05-16,210.6190643310547,205.58999633789062,350.46026611328125,147.22796630859375,263.7989196777344,451.6463317871094,72.83392333984375,135.36810302734375,159.909423828125,105.55950927734375,5958.3798828125
2025-05-19,208.14659118652344,206.16000366210938,349.45916748046875,148.35650634765625,261.1566162109375,456.2197570800781,71.72684478759766,135.53805541992188,161.36868286132812,103.88131713867188,5963.60009765625
2025-05-20,206.232421875,204.07000732421875,346.4063415527344,149.49478149414062,261.9453430175781,455.5238342285156,72.2609634399414,134.3483428955078,162.22071838378906,102.39826965332031,5940.4599609375
2025-05-21,201.47689819335938,201.1199951171875,339.4879455566406,149.02780151367188,257.3705749511719,449.9561767578125,69.4738540649414,131.76895141601562,162.0150604248047,101.13964080810547,5844.60986328125
2025-05-22,200.74911499023438,203.10000610351562,342.144287109375,148.47323608398438,257.00579833984375,452.23291015625,65.00669860839844,132.7987060546875,161.62330627441406,100.46641540527344,5842.009765625
2025-05-23,194.67758178710938,200.99000549316406,340.36016845703125,148.79432678222656,257.04522705078125,447.5799560546875,65.80301666259766,131.25906372070312,162.43617248535156,100.52495574951172,5802.81982421875
