Date,portfolio_log_return,portfolio_daily_pct_return
2021-08-04,-0.004922374371405608,-0.49102793402411593
2021-08-05,0.007657248928448433,0.7686640630990577
2021-08-06,0.0006999462521603772,0.07001912717018359
2021-08-09,-0.0011886432297270278,-0.11879370731803514
2021-08-10,0.0015710998833941363,0.157233470740855
2021-08-11,0.005026746506910964,0.5039401793219773
2021-08-12,0.006248279674135056,0.6267840893679222
2021-08-13,0.0011810382297779418,0.1181735930071245
2021-08-16,0.0008103877437729331,0.08107161966392955
2021-08-17,-0.00821110238107307,-0.8177483359255394
2021-08-18,-0.013687946991568807,-1.3594693015200048
2021-08-19,0.001914417472727704,0.191625113980571
2021-08-20,0.012326886429522224,1.2403175641255426
2021-08-23,0.01319327453484176,1.328068978943827
2021-08-24,0.00025458330822109075,0.025461571730171512
2021-08-25,0.0029720821803110617,0.29765031953426613
2021-08-26,-0.005323954627766264,-0.5309807498686198
2021-08-27,0.007390306940611047,0.7417682655708763
2021-08-30,0.005519323530558069,0.5534583057847653
2021-08-31,-0.00392000672413079,-0.3912333527374219
2021-09-01,0.0007619765309489854,0.07622669088148669
2021-09-02,0.006285338819846597,0.6305133011222481
2021-09-03,0.0007106348361155697,0.07108873968733348
2021-09-07,-0.0026435843109554494,-0.26400931190485466
2021-09-08,-0.002427207369223315,-0.242426408322012
2021-09-09,-0.007175742059770491,-0.7150057893751918
2021-09-10,-0.006707869601952644,-0.6685422064416541
2021-09-13,0.003746433068100228,0.37534597206880593
2021-09-14,-0.005434697689044112,-0.5419956436398993
2021-09-15,0.009582614367894069,0.9628674625288162
2021-09-16,-0.003501052950242194,-0.34949314103908374
2021-09-17,-0.012222345239256091,-1.214795575742707
2021-09-20,-0.02292189583427524,-2.266118497487814
2021-09-21,0.0011395301204939134,0.11401796316307412
2021-09-22,0.013256725751294614,1.334498572161958
2021-09-23,0.01410804263786557,1.4208030730157584
2021-09-24,-0.0006708931263487191,-0.06706681278746843
2021-09-27,-0.002979545810778794,-0.2975111369459875
2021-09-28,-0.01621149966062886,-1.6080800529429844
2021-09-29,0.0010524473696652747,0.10530013867391225
2021-09-30,-0.010202335496641003,-1.0150468210861288
2021-10-01,0.010682714298261753,1.0739978220367639
2021-10-04,-0.013900984659719876,-1.3804812119215262
2021-10-05,0.010471122773652829,1.052613683170335
2021-10-06,0.006179984265758333,0.6199119767244435
2021-10-07,0.008891587157222897,0.8931234741170462
2021-10-08,-0.0009642961920484402,-0.09638314078839784
2021-10-11,-0.008918324585794333,-0.8878674288043132
2021-10-12,-0.005103763401402263,-0.5090761330209878
2021-10-13,0.0023808754146153136,0.23837119491836997
2021-10-14,0.017641953131762936,1.7798491579958646
2021-10-15,0.011435288016090494,1.1500920860336477
2021-10-18,0.0021775166185305857,0.21798891295907977
2021-10-19,0.008691420028857854,0.8729300084208965
2021-10-20,0.0037526353447889455,0.3759685296678857
2021-10-21,0.0001735592879964727,0.017357435028108482
2021-10-22,-0.00045491916240438836,-0.04548157023714722
2021-10-25,0.0032665685180200297,0.3271909567012211
2021-10-26,0.014260890732867746,1.436306234343215
2021-10-27,-0.004654447657872842,-0.4643632502404181
2021-10-28,0.013631002178460278,1.3724327847341176
2021-10-29,-9.918166666425835e-05,-0.009917674832536156
2021-11-01,0.00033766661622550457,0.03377236320146234
2021-11-02,0.006457299042190655,0.6478192344875352
2021-11-03,0.0015693839824512082,0.1570616109969487
2021-11-04,0.01341466038697597,1.3505040631533307
2021-11-05,0.0035909025048849047,0.35973575194146845
2021-11-08,0.005636730653963612,0.5652646911362356
2021-11-09,0.0006216974825798477,0.06218907765144795
2021-11-10,-0.012070314258542285,-1.1997760225443017
2021-11-11,0.0035355758807338097,0.3541833401611338
2021-11-12,0.006020337375511241,0.6038496028685566
2021-11-15,-0.0002903544524382963,-0.029031230366373107
2021-11-16,0.0007782165807993612,0.07785194698886848
2021-11-17,-0.00255605281640415,-0.2552788894914845
2021-11-18,0.012773766286914652,1.2855699332340094
2021-11-19,0.00046642103916275915,0.04665298303691577
2021-11-22,-0.0040811640760953635,-0.4072847443681264
2021-11-23,0.00690867083664573,0.6932590756232329
2021-11-24,0.003402015187037218,0.34078086086100656
2021-11-26,-0.02535622222765696,-2.5037453167910746
2021-11-29,0.014966955083811222,1.5079520843805236
2021-11-30,-0.014531546709234336,-1.4426473359515626
2021-12-01,-0.004343152883247128,-0.43337350340830044
2021-12-02,0.00865209787947149,0.8689635459834906
2021-12-03,-0.009261003767738547,-0.9218252746588348
2021-12-06,0.011114943536900523,1.1176944019510024
2021-12-07,0.022940753692400367,2.3205916578920296
2021-12-08,0.0007733022002700944,0.07736012755034428
2021-12-09,-0.005273062544758959,-0.5259184354695171
2021-12-10,0.005845325766687247,0.5862443019066301
2021-12-13,-0.012210035359012104,-1.2135795342217193
2021-12-14,-0.003897333341989315,-0.38897485950284405
2021-12-15,0.017136668727933135,1.728434378229253
2021-12-16,-0.01213602059707563,-1.2062676102365697
2021-12-17,-0.015219479995729415,-1.51042490358258
2021-12-20,-0.01136594089936449,-1.1301592616762444
2021-12-21,0.01676237621234647,1.6903653115469401
2021-12-22,0.009993654808181776,1.0043758142444883
2021-12-23,0.004536173638248876,0.4546477648255224
2021-12-27,0.013459323367419535,1.355030779821825
2021-12-28,-0.0011112748649908123,-0.11106576277392852
2021-12-29,-0.0006975105819064612,-0.069726737794959
2021-12-30,-0.004290317873214929,-0.42811276072400856
2021-12-31,-0.0021400829020179544,-0.2137794557311077
2022-01-03,0.011379666648931018,1.1444661360864798
2022-01-04,0.0031801015376751183,0.3185163424919607
2022-01-05,-0.015462834554717954,-1.5343898745843925
2022-01-06,-0.0020065684054677126,-0.20045565929229406
2022-01-07,0.000967702056396339,0.09681704311015198
2022-01-10,-0.005247383322000542,-0.523363985572329
2022-01-11,0.008038721418968307,0.8071118692695082
2022-01-12,0.0030058175545567695,0.3010339553775505
2022-01-13,-0.015358660421655923,-1.5241317707078914
2022-01-14,-0.0004794970402599054,-0.04793820999260137
2022-01-18,-0.017524282575279094,-1.7371625372107662
2022-01-19,-0.007604843485721393,-0.7575999826983865
2022-01-20,-0.010803673088006168,-1.0745523011779623
2022-01-21,-0.018279009701716656,-1.8112961873073454
2022-01-24,-0.0008193417438656125,-0.08190061750737558
2022-01-25,-0.013548221669866238,-1.3456857587026951
2022-01-26,0.0014027733688538272,0.14037577156340164
2022-01-27,-0.0019345745973189028,-0.1932704514015548
2022-01-28,0.016249597594578138,1.6382340336267371
2022-01-31,0.02358213774790159,2.3862395044213924
2022-02-01,0.00817427363417808,0.820777422769387
2022-02-02,0.006661795458561332,0.6684034574646941
2022-02-03,-0.02532312089888484,-2.500518007796942
2022-02-04,0.017765687955655984,1.7924436488797773
2022-02-07,0.00018303409231675339,0.018305084407826074
2022-02-08,0.007155640224442785,0.7181302992614517
2022-02-09,0.011527661895100055,1.159436143968603
2022-02-10,-0.01652513971309199,-1.6389348609723902
2022-02-11,-0.018274057464823943,-1.8108099323818527
2022-02-14,-0.0014463908670998614,-0.144534534796684
2022-02-15,0.01761332541727901,1.7769354752401902
2022-02-16,0.0022768562731183203,0.2279450278714912
2022-02-17,-0.02214410176976747,-2.1900720941670646
2022-02-18,-0.011515816247079914,-1.144976303053119
2022-02-22,-0.009483534122575672,-0.9438707230553789
2022-02-23,-0.02086975962855426,-2.0653493283480153
2022-02-24,0.01221547329123176,1.229038690943196
2022-02-25,0.02250823376341845,2.276345532210112
2022-02-28,-0.002309268523277206,-0.2306604213984042
2022-03-01,-0.016243822690702205,-1.6112603265320908
2022-03-02,0.018369153753128382,1.8538904457183794
2022-03-03,-0.0028189726766336344,-0.28150031040727685
2022-03-04,-0.0058974181422844375,-0.588006250648643
2022-03-07,-0.016246736716647028,-1.611547033454442
2022-03-08,-0.004923203430049599,-0.49111043276336375
2022-03-09,0.01657836443262131,1.6716548079743865
2022-03-10,-0.0004176324303107777,-0.0417545234026442
2022-03-11,-0.012256605923419006,-1.2181799664553536
2022-03-14,-0.010805040410275399,-1.0746875640531204
2022-03-15,0.02404897085065032,2.434047948701952
2022-03-16,0.019781643731741856,1.9978596988829902
2022-03-17,0.01282257100837314,1.290513267890419
2022-03-18,0.011469526083959188,1.15355532903845
2022-03-21,0.007269105709652889,0.7295589791534051
2022-03-22,0.008212967572919118,0.8246786512312683
2022-03-23,-0.007093493046289444,-0.7068393607121496
2022-03-24,0.016757250679061135,1.689844095530494
2022-03-25,0.0050394589935161,0.5052178424363909
2022-03-28,0.0051541244185744975,0.5167429767154632
2022-03-29,0.00621492148496684,0.6234274180554296
2022-03-30,-0.0033058263180613147,-0.33003680905460286
2022-03-31,-0.015350770356565051,-1.5233547866324588
2022-04-01,-8.317030848214351e-05,-0.008316684992792067
2022-04-04,0.009498146522154504,0.9543397067802162
2022-04-05,-0.013853202417435512,-1.3757688375978177
2022-04-06,-0.012268896449424062,-1.2193940395224894
2022-04-07,0.0021998897659904495,0.22023112988579185
2022-04-08,-0.00558484379392208,-0.556927754565744
2022-04-11,-0.022751396603174483,-2.249453525197033
2022-04-12,-0.0017639356187489734,-0.1762380798650645
2022-04-13,0.009718199505095792,0.9765574548247722
2022-04-14,-0.011344166683707245,-1.1280064250039306
2022-04-18,0.0035843620141607162,0.35907935216729164
2022-04-19,0.015511419125786897,1.563234562560152
2022-04-20,-0.00140097013712307,-0.13999892365847755
2022-04-21,-0.021517887566255306,-2.1288029462648
2022-04-22,-0.027729936572243943,-2.734899119990171
2022-04-25,0.006808807864224139,0.6832040495398763
2022-04-26,-0.028015627048394866,-2.7626828640089465
2022-04-27,0.0036583393757050283,0.36650392668661197
2022-04-28,0.026844282122548392,2.7207835685071133
2022-04-29,-0.04350983230218614,-4.257685962894841
2022-05-02,0.007927235543514974,0.7958739265984189
2022-05-03,0.004552059404314328,0.456243576535414
2022-05-04,0.028414543387826237,2.882208742763807
2022-05-05,-0.03943931866924159,-3.8671713099534157
2022-05-06,-0.0006975950598518632,-0.06973517969877106
2022-05-09,-0.038566652152282305,-3.783242793698344
2022-05-10,0.0032403900649697615,0.3245645804204799
2022-05-11,-0.01851096038159649,-1.8340684827864118
2022-05-12,-0.00892235944899426,-0.8882673318939133
2022-05-13,0.027325319551739887,2.770207996706329
2022-05-16,-0.00083645790156072,-0.08361081681693946
2022-05-17,0.023966987495386446,2.4256504059919237
2022-05-18,-0.04137706530598434,-4.053272009194229
2022-05-19,-0.007220947869578482,-0.7194939464941119
2022-05-20,-0.00372214469000385,-0.3715226096121596
2022-05-23,0.026257632484878723,2.6605401306687653
2022-05-24,-0.002992659894730187,-0.2988186351817609
2022-05-25,0.010893514927238125,1.0953065302164413
2022-05-26,0.017866339295687123,1.802689710369341
2022-05-27,0.02624893170252604,2.659646907538755
2022-05-31,-0.0023285900541956256,-0.23258809915487977
2022-06-01,-0.0015904840682479217,-0.15892199187542758
2022-06-02,0.018259628833894523,1.8427355174761164
2022-06-03,-0.01366379782121655,-1.3570871857775864
2022-06-06,0.0032442717121767784,0.324954005742184
2022-06-07,0.010862731727787737,1.0921945411307596
2022-06-08,-0.0068754901856668505,-0.6851908080150557
2022-06-09,-0.026021023209809906,-2.5685393826950134
2022-06-10,-0.03462936544027828,-3.403663067332258
2022-06-13,-0.042126245958128555,-4.12512652207525
2022-06-14,-0.005154882356337416,-0.5141618750845834
2022-06-15,0.018034214778875596,1.8197813206853855
2022-06-16,-0.03128318907238292,-3.079893294182455
2022-06-17,-0.0014811074564585712,-0.14800111581217934
2022-06-21,0.03041281343587652,3.0880007244696093
2022-06-22,-0.005266268314320428,-0.5252425833407616
2022-06-23,0.006195971434409151,0.621520617085614
2022-06-24,0.02771544400120388,2.81030898920255
2022-06-27,-0.00388468496503241,-0.3877149337398121
2022-06-28,-0.021861959405335554,-2.1624718764305437
2022-06-29,-0.003833371716833651,-0.3826033726882827
2022-06-30,-0.01353442714894765,-1.3443248603147355
2022-07-01,0.010966779404443391,1.1027134963277205
2022-07-05,0.0013026567504894801,0.13035055763305012
2022-07-06,0.00266776235940975,0.2671324003915703
2022-07-07,0.02086566048205221,2.1084870374032727
2022-07-08,-0.0021759869959695165,-0.21736212525196402
2022-07-11,-0.013777170756990816,-1.3682699884710956
2022-07-12,-0.011410097273309744,-1.134524898949728
2022-07-13,0.0006651475114160479,0.06653687710760708
2022-07-14,-0.0032495222589912246,-0.3244248275724003
2022-07-15,0.015558846289119695,1.5680515329010745
2022-07-18,-0.005094860814151779,-0.5081904024479896
2022-07-19,0.023916795030756194,2.4205095391741587
2022-07-20,0.009893804853760076,0.9942910354137756
2022-07-21,0.0063262828648439386,0.6346336057373481
2022-07-22,-0.008100842472827776,-0.8068119070437542
2022-07-25,0.0024318399015839666,0.24347992226162068
2022-07-26,-0.01505017217128381,-1.493748436204064
2022-07-27,0.031109933125749955,3.1598904545260966
2022-07-28,0.014099534071068074,1.419940131009361
2022-07-29,0.02084093758316477,2.1059626508079035
2022-08-01,-0.0022118582567701582,-0.22094139008179023
2022-08-02,-0.01119848652629176,-1.1136016881992554
2022-08-03,0.014645861776323467,1.4753637925306393
2022-08-04,-0.0012712480852082922,-0.12704403916571014
2022-08-05,0.0020036865859191892,0.2005695307278455
2022-08-08,-0.010019497857714327,-0.9969469913429835
2022-08-09,-0.00043629157298674844,-0.043619641165828386
2022-08-10,0.022863438275582997,2.3126810045106723
2022-08-11,-0.0009225096348767164,-0.09220842536796357
2022-08-12,0.015308820939110235,1.5426601196475491
2022-08-15,0.003005875913884139,0.30103980887859744
2022-08-16,0.0019143052923954076,0.19161387445140282
2022-08-17,-0.005527160312566934,-0.55119136651615
2022-08-18,0.0038303321232303787,0.38376772203771675
2022-08-19,-0.014058604062402258,-1.396024336584535
2022-08-22,-0.01990381081654017,-1.97070376485105
2022-08-23,0.002901001177998481,0.29052131539133846
2022-08-24,-0.00032353386664896535,-0.03234815352113472
2022-08-25,0.016096423795384476,1.622666911444532
2022-08-26,-0.036718183092282385,-3.6052246150896012
2022-08-29,-0.006298731902025237,-0.6278936474076129
2022-08-30,-0.014527917853834473,-1.44228968492122
2022-08-31,-0.01110075360937643,-1.103936759765861
2022-09-01,-0.004651711976801047,-0.4640909521105326
2022-09-02,-0.009961572114228092,-0.9912119997898289
2022-09-06,-0.004133748118867258,-0.4125215942783211
2022-09-07,0.013480208480077206,1.3571476131631577
2022-09-08,0.00649017835430895,0.6511285199533885
2022-09-09,0.016815823018846945,1.6958004820696686
2022-09-12,0.01388383963753236,1.3980667735391048
2022-09-13,-0.047334460438469866,-4.623165354100067
2022-09-14,0.0072171317893259266,0.72432380512789
2022-09-15,-0.014484817647084883,-1.438041735686786
2022-09-16,-0.004755298695508007,-0.474401016320238
2022-09-19,0.008313239455723775,0.834789038478113
2022-09-20,-0.009755025334420159,-0.9707599413750058
2022-09-21,-0.018067662995183198,-1.790542135064702
2022-09-22,-0.0068497491255440825,-0.6826343066371768
2022-09-23,-0.018592627411936402,-1.8420850755438565
2022-09-26,-0.008118827255914783,-0.8085958589732721
2022-09-27,-0.0008312029175423358,-0.08308575640901636
2022-09-28,0.01707759583053794,1.7224251623556983
2022-09-29,-0.023379969028743633,-2.3108775165593887
2022-09-30,-0.016397716965795364,-1.626400625268938
2022-10-03,0.029465394871205287,2.9903794901753282
2022-10-04,0.03315782668038827,3.371367396509476
2022-10-05,0.0007399883626539175,0.07402622215889916
2022-10-06,-0.008742500049116437,-0.8704395519365342
2022-10-07,-0.032567030948606225,-3.2042435457092755
2022-10-10,-0.009294191016445902,-0.9251133521234914
2022-10-11,-0.007485217159881283,-0.7457272688863552
2022-10-12,-0.001994810952567885,-0.1992822639522272
2022-10-13,0.02586681080854859,2.6204260055273476
2022-10-14,-0.024574515363916524,-2.4275020292481027
2022-10-17,0.03185245162129076,3.236517025989258
2022-10-18,0.010478893603348579,1.0533989488726563
2022-10-19,-0.0014762532358767195,-0.1475164110076256
2022-10-20,-0.005564489298807408,-0.554903620437492
2022-10-21,0.028549310837241285,2.896074849955218
2022-10-24,0.010774846152726003,1.0833103858795248
2022-10-25,0.014586316168562687,1.46932156021685
2022-10-26,-0.014457364122020944,-1.4353358253520072
2022-10-27,-0.0006608803439087478,-0.06606620105943127
2022-10-28,0.025783059376403194,2.6118317577773165
2022-10-31,-0.010885999474734016,-1.082696140611404
2022-11-01,-0.006052908651726564,-0.6034626705069469
2022-11-02,-0.024194203353917622,-2.3903869792219457
2022-11-03,-0.006056814576387517,-0.6038509051351074
2022-11-04,0.02084061916587318,2.1059301385089975
2022-11-07,0.007147758585356876,0.7173364784373342
2022-11-08,0.005055408202820199,0.5068208339751037
2022-11-09,-0.02520885523864881,-2.4893765285823157
2022-11-10,0.06197615608416884,6.393697600188454
2022-11-11,0.01384784361264397,1.394416911894539
2022-11-14,-0.007151060651589248,-0.7125552656657433
2022-11-15,0.004723669714807557,0.47348438299432943
2022-11-16,-0.0062949679250414205,-0.6275196123825393
2022-11-17,-0.005033987051039312,-0.5021337772560044
2022-11-18,0.0009044500525778912,0.09048591908657798
2022-11-21,-0.0038857181353920247,-0.387817850147031
2022-11-22,0.016638019866114535,1.6777202555325832
2022-11-23,0.008121381160455497,0.8154449034751743
2022-11-25,-0.004641546761150105,-0.4630791429874279
2022-11-28,-0.015855749367973362,-1.573070871732877
2022-11-29,-0.005319290828076709,-0.5305168452057422
2022-11-30,0.03298260855841839,3.353256446378472
2022-12-01,-0.001405978706010145,-0.14049907810040174
2022-12-02,-0.0034550327569322697,-0.3449070999255625
2022-12-05,-0.01621638644390638,-1.6085608717571946
2022-12-06,-0.018138574694337745,-1.7975060876791769
2022-12-07,0.0003002297397672292,0.03002748132262343
2022-12-08,0.014989076082327779,1.5101975664740626
2022-12-09,-0.008820706550065872,-0.8781918248568117
2022-12-12,0.02033069323861713,2.0538769501678678
2022-12-13,0.01113348870771844,1.119569664254877
2022-12-14,-0.006013043256710078,-0.5995001092990266
2022-12-15,-0.025696180318325636,-2.5368843241245354
2022-12-16,-0.010336465171982796,-1.0283227503517944
2022-12-19,-0.009205707243303031,-0.9163464444703711
2022-12-20,0.003040519107358976,0.30451461739530816
2022-12-21,0.016429420563641932,1.6565125660417943
2022-12-22,-0.022947515146923142,-2.2686223402808174
2022-12-23,0.00605466507961245,0.6073031613251936
2022-12-27,-0.009060120523786033,-0.9019201302770649
2022-12-28,-0.011984408359383695,-1.1912881358919005
2022-12-29,0.016820288929345582,1.696254647426839
2022-12-30,-0.0005976605728237451,-0.05974820093188183
2023-01-03,-0.006519349445744423,-0.649814459278577
2023-01-04,0.002304719743013132,0.23073776510788846
2023-01-05,-0.01248672866413035,-1.2409092942460196
2023-01-06,0.023482575814490148,2.3760462399005866
2023-01-09,0.0017347389870758887,0.1736244517193928
2023-01-10,0.009959033343553931,1.0008789553535153
2023-01-11,0.013822147435373189,1.3918114964580555
2023-01-12,0.006785217293545975,0.6808289033142794
2023-01-13,0.01040367031879788,1.0457976661890194
2023-01-17,0.0017088038277158792,0.17102646649529374
2023-01-18,-0.017540722533773024,-1.7387779609013645
2023-01-19,-0.01345448648033701,-1.336437944443371
2023-01-20,0.01906923280597486,1.9252211865357522
2023-01-23,0.013066134959680316,1.3151869902245537
2023-01-24,0.0052566092286768255,0.5270449439200958
2023-01-25,-0.006489070021277005,-0.6468061472949248
2023-01-26,0.01482102024664064,1.493139618775237
2023-01-27,0.005111863438424077,0.512495130395446
2023-01-30,-0.02059055253235447,-2.038001461235023
2023-01-31,0.008840997073854495,0.8880194116977522
2023-02-01,0.010855317841521918,1.0914450578763648
2023-02-02,0.01642715056437051,1.6562818060942464
2023-02-03,-0.009633890115898519,-0.9587632861464156
2023-02-06,-0.0030342242771820866,-0.30296256709433234
2023-02-07,0.015308747035902832,1.5426526153195552
2023-02-08,-0.008188998541039494,-0.8155560030711887
2023-02-09,-0.009857612379886145,-0.9809185374482742
2023-02-10,0.002415583583907642,0.24185034565251756
2023-02-13,0.013655103316760257,1.3748760051985467
2023-02-14,0.0026788682970287987,0.26824596709283977
2023-02-15,0.002027288976501717,0.202934531616229
2023-02-16,-0.01660209825787394,-1.6465042941386758
2023-02-17,-0.00543103257333635,-0.541631117877856
2023-02-21,-0.020698665772581365,-2.0485918778237093
2023-02-22,-0.0013283291272931795,-0.1327447288658504
2023-02-23,0.015624557888695004,1.5747259513240026
2023-02-24,-0.010229616586411356,-1.0177472016448874
2023-02-27,0.0038106193177456734,0.38178889585496234
2023-02-28,-0.004890235146278346,-0.4878297413752636
2023-03-01,-0.005726170377369092,-0.5709807111621036
2023-03-02,0.010169669856488591,1.0221556690477298
2023-03-03,0.01916297161510454,1.9347759832106917
2023-03-06,0.001361498110016107,0.13624253693407518
2023-03-07,-0.015579495358214719,-1.5458762817586502
2023-03-08,0.0036375178108261712,0.3644141607696122
2023-03-09,-0.018899143011658518,-1.8721673971184554
2023-03-10,-0.011425892718798425,-1.136086510839189
2023-03-13,0.003977325849952718,0.39852459071459834
2023-03-14,0.01849351678423077,1.8665580919408933
2023-03-15,-0.006282057120721089,-0.6262366254512499
2023-03-16,0.01933295229700577,1.9521043986479798
2023-03-17,-0.007852362393040501,-0.7821613132881426
2023-03-20,0.006629323476453978,0.6651346079421462
2023-03-21,0.01377354966220593,1.3868841999307224
2023-03-22,-0.012824587628441367,-1.2742703023729933
2023-03-23,0.0038525477962178182,0.38599783976636803
2023-03-24,0.002536463218347898,0.25396827626867097
2023-03-27,0.0007788993025764463,0.07792027234112019
2023-03-28,-0.0007550807655133096,-0.07547957637697106
2023-03-29,0.01506143094840531,1.5175425889453424
2023-03-30,0.007659090184928014,0.768849604225517
2023-03-31,0.011679049215156828,1.1747515591554731
2023-04-03,0.007569680044744092,0.7598402500260434
2023-04-04,-0.006089885372222642,-0.6071379605355527
2023-04-05,-0.001017352556366633,-0.10168352287044055
2023-04-06,0.002510501319946447,0.25136552671624607
2023-04-10,2.710722653770305e-05,0.0027107593941888093
