Date,ticker,close,asset_name,sector
2022-01-05,AAPL,171.16580200195312,Apple Inc.,Technology
2022-01-06,AAPL,168.3084716796875,Apple Inc.,Technology
2022-01-07,AAPL,168.474853515625,Apple Inc.,Technology
2022-01-10,AAPL,168.4944305419922,Apple Inc.,Technology
2022-01-11,AAPL,171.32237243652344,Apple Inc.,Technology
2022-01-12,AAPL,171.76272583007812,Apple Inc.,Technology
2022-01-13,AAPL,168.4944305419922,Apple Inc.,Technology
2022-01-14,AAPL,169.3555450439453,Apple Inc.,Technology
2022-01-18,AAPL,166.1557159423828,Apple Inc.,Technology
2022-01-19,AAPL,162.66232299804688,Apple Inc.,Technology
2022-01-20,AAPL,160.97926330566406,Apple Inc.,Technology
2022-01-21,AAPL,158.92431640625,Apple Inc.,Technology
2022-01-24,AAPL,158.1512908935547,Apple Inc.,Technology
2022-01-25,AAPL,156.35079956054688,Apple Inc.,Technology
2022-01-26,AAPL,156.26271057128906,Apple Inc.,Technology
2022-01-27,AAPL,155.80276489257812,Apple Inc.,Technology
2022-01-28,AAPL,166.67434692382812,Apple Inc.,Technology
2022-01-31,AAPL,171.02883911132812,Apple Inc.,Technology
2022-02-01,AAPL,170.86245727539062,Apple Inc.,Technology
2022-02-02,AAPL,172.06610107421875,Apple Inc.,Technology
2022-02-03,AAPL,169.18917846679688,Apple Inc.,Technology
2022-02-04,AAPL,168.90504455566406,Apple Inc.,Technology
2022-02-07,AAPL,168.18978881835938,Apple Inc.,Technology
2022-02-08,AAPL,171.2957000732422,Apple Inc.,Technology
2022-02-09,AAPL,172.71640014648438,Apple Inc.,Technology
2022-02-10,AAPL,168.64051818847656,Apple Inc.,Technology
2022-02-11,AAPL,165.23086547851562,Apple Inc.,Technology
2022-02-14,AAPL,165.46604919433594,Apple Inc.,Technology
2022-02-15,AAPL,169.29698181152344,Apple Inc.,Technology
2022-02-16,AAPL,169.06179809570312,Apple Inc.,Technology
2022-02-17,AAPL,165.46604919433594,Apple Inc.,Technology
2022-02-18,AAPL,163.91796875,Apple Inc.,Technology
2022-02-22,AAPL,160.99819946289062,Apple Inc.,Technology
2022-02-23,AAPL,156.83413696289062,Apple Inc.,Technology
2022-02-24,AAPL,159.45016479492188,Apple Inc.,Technology
2022-02-25,AAPL,161.5174560546875,Apple Inc.,Technology
2022-02-28,AAPL,161.78201293945312,Apple Inc.,Technology
2022-03-01,AAPL,159.9008331298828,Apple Inc.,Technology
2022-03-02,AAPL,163.19290161132812,Apple Inc.,Technology
2022-03-03,AAPL,162.8695526123047,Apple Inc.,Technology
2022-03-04,AAPL,159.8714141845703,Apple Inc.,Technology
2022-03-07,AAPL,156.0796661376953,Apple Inc.,Technology
2022-03-08,AAPL,154.2572784423828,Apple Inc.,Technology
2022-03-09,AAPL,159.65589904785156,Apple Inc.,Technology
2022-03-10,AAPL,155.3154296875,Apple Inc.,Technology
2022-03-11,AAPL,151.60205078125,Apple Inc.,Technology
2022-03-14,AAPL,147.5751190185547,Apple Inc.,Technology
2022-03-15,AAPL,151.95477294921875,Apple Inc.,Technology
2022-03-16,AAPL,156.36380004882812,Apple Inc.,Technology
2022-03-17,AAPL,157.3729705810547,Apple Inc.,Technology
2022-03-18,AAPL,160.66506958007812,Apple Inc.,Technology
2022-03-21,AAPL,162.03675842285156,Apple Inc.,Technology
2022-03-22,AAPL,165.40721130371094,Apple Inc.,Technology
2022-03-23,AAPL,166.7691192626953,Apple Inc.,Technology
2022-03-24,AAPL,170.5511016845703,Apple Inc.,Technology
2022-03-25,AAPL,171.18792724609375,Apple Inc.,Technology
2022-03-28,AAPL,172.05015563964844,Apple Inc.,Technology
2022-03-29,AAPL,175.34222412109375,Apple Inc.,Technology
2022-03-30,AAPL,174.17630004882812,Apple Inc.,Technology
2022-03-31,AAPL,171.08016967773438,Apple Inc.,Technology
2022-04-01,AAPL,170.78622436523438,Apple Inc.,Technology
2022-04-04,AAPL,174.832763671875,Apple Inc.,Technology
2022-04-05,AAPL,171.52110290527344,Apple Inc.,Technology
2022-04-06,AAPL,168.35633850097656,Apple Inc.,Technology
2022-04-07,AAPL,168.66009521484375,Apple Inc.,Technology
2022-04-08,AAPL,166.65155029296875,Apple Inc.,Technology
2022-04-11,AAPL,162.39932250976562,Apple Inc.,Technology
2022-04-12,AAPL,164.2706756591797,Apple Inc.,Technology
2022-04-13,AAPL,166.9552459716797,Apple Inc.,Technology
2022-04-14,AAPL,161.94857788085938,Apple Inc.,Technology
2022-04-18,AAPL,161.73301696777344,Apple Inc.,Technology
2022-04-19,AAPL,164.01593017578125,Apple Inc.,Technology
2022-04-20,AAPL,163.84938049316406,Apple Inc.,Technology
2022-04-21,AAPL,163.05575561523438,Apple Inc.,Technology
2022-04-22,AAPL,158.51930236816406,Apple Inc.,Technology
2022-04-25,AAPL,159.58731079101562,Apple Inc.,Technology
2022-04-26,AAPL,153.63018798828125,Apple Inc.,Technology
2022-04-27,AAPL,153.40484619140625,Apple Inc.,Technology
2022-04-28,AAPL,160.33197021484375,Apple Inc.,Technology
2022-04-29,AAPL,154.46299743652344,Apple Inc.,Technology
2022-05-02,AAPL,154.76678466796875,Apple Inc.,Technology
2022-05-03,AAPL,156.25604248046875,Apple Inc.,Technology
2022-05-04,AAPL,162.66384887695312,Apple Inc.,Technology
2022-05-05,AAPL,153.60079956054688,Apple Inc.,Technology
2022-05-06,AAPL,154.3269500732422,Apple Inc.,Technology
2022-05-09,AAPL,149.20492553710938,Apple Inc.,Technology
2022-05-10,AAPL,151.6089324951172,Apple Inc.,Technology
2022-05-11,AAPL,143.74932861328125,Apple Inc.,Technology
2022-05-12,AAPL,139.88331604003906,Apple Inc.,Technology
2022-05-13,AAPL,144.347900390625,Apple Inc.,Technology
2022-05-16,AAPL,142.80734252929688,Apple Inc.,Technology
2022-05-17,AAPL,146.43788146972656,Apple Inc.,Technology
2022-05-18,AAPL,138.17596435546875,Apple Inc.,Technology
2022-05-19,AAPL,134.7711181640625,Apple Inc.,Technology
