Date,cumulative_growth,drawdown
2023-10-05,1.3066610851466287,-0.08260066721262804
2023-10-06,1.3224895249183544,-0.07148760947278054
2023-10-09,1.3287358378772058,-0.06710210859120469
2023-10-10,1.3371946622316697,-0.061163216014419985
2023-10-11,1.341795176535095,-0.057933221029172866
2023-10-12,1.3404422517160663,-0.05888310186697954
2023-10-13,1.340228102444516,-0.059033454855271894
2023-10-16,1.3499602075856174,-0.05220059906385521
2023-10-17,1.3414966890092728,-0.05814278742718337
2023-10-18,1.3231817623185798,-0.07100159352241964
2023-10-19,1.3172558366282168,-0.07516215232093659
2023-10-20,1.301176990517382,-0.08645101893045637
2023-10-23,1.3021031952222655,-0.08580073586322223
2023-10-24,1.3154667692678677,-0.07641824636196459
2023-10-25,1.3054696471522558,-0.08343716906725596
2023-10-26,1.2862304193061653,-0.09694492175843439
2023-10-27,1.280935080611748,-0.10066274900557892
2023-10-30,1.3017711477346414,-0.08603386451996631
2023-10-31,1.298928950948813,-0.0880293547542812
2023-11-01,1.3169564410666987,-0.07537235624565608
2023-11-02,1.3417958753035122,-0.057932730427832646
2023-11-03,1.347682594041222,-0.053799698608280155
2023-11-06,1.3528133040919355,-0.05019745619763871
2023-11-07,1.3544022812700138,-0.04908184433810292
2023-11-08,1.3539494747605307,-0.04939975721880607
2023-11-09,1.3436381539806825,-0.05663927702323013
2023-11-10,1.365530811441045,-0.04126856645766275
2023-11-13,1.3644265730059293,-0.04204384599657984
2023-11-14,1.3862254478856477,-0.026738979648681327
2023-11-15,1.3835555959252341,-0.02861346755910199
2023-11-16,1.3893652063800834,-0.024534573027368722
2023-11-17,1.3950812138278765,-0.0205213966357074
2023-11-20,1.403078395260613,-0.014906620934517334
2023-11-21,1.3979010282681703,-0.018541620919176105
2023-11-22,1.3986677423073892,-0.01800331534322086
2023-11-24,1.3982408699852138,-0.018303019978187618
2023-11-27,1.3985999167411984,-0.018050935288344117
2023-11-28,1.4016648187116456,-0.015899085007724856
2023-11-29,1.3987514069316909,-0.017944574885282116
2023-11-30,1.4023966817173286,-0.01538524814464115
2023-12-01,1.4103864973238924,-0.009775643948206958
2023-12-04,1.3986792497921756,-0.017995236003455428
2023-12-05,1.4007425204837731,-0.01654662535961826
